"FullPath","RelativePath","TopLevel","SizeBytes","LastWriteUtc"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137925","archive\Imported_Data\Drive_Orphans\Desktop\137925","archive","27378876","2026-03-01T22:50:20.2796304Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\83\3bc30cd8e9a5093977331a97de80ec67c4c7fb",".git\objects\83\3bc30cd8e9a5093977331a97de80ec67c4c7fb",".git","27201717","2026-03-07T09:47:56.3804617Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libicudata.so.60.2","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libicudata.so.60.2","archive","26904112","2026-02-27T19:36:03.8980000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\a0\17c2ae6d83982cbb4b8146576065826fe59714",".git\objects\a0\17c2ae6d83982cbb4b8146576065826fe59714",".git","26636008","2026-03-07T09:47:51.3109256Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\c5\3242872e2c7718d620975437878b2b59814672",".git\objects\c5\3242872e2c7718d620975437878b2b59814672",".git","26397921","2026-03-05T21:22:36.9979065Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\b8\66973621a475784cfe6464689c68dca6987e19",".git\objects\b8\66973621a475784cfe6464689c68dca6987e19",".git","26389971","2026-02-28T22:50:43.6340237Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137673","archive\Imported_Data\Drive_Orphans\Desktop\137673","archive","26389971","2026-02-28T22:50:43.6340237Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0291820.xz","archive\recup_dir.2\f0291820.xz","archive","26386432","2025-12-19T10:32:08.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\5b\f95baae57a1a7297492221ca0cb54514604cc6",".git\objects\5b\f95baae57a1a7297492221ca0cb54514604cc6",".git","26319956","2026-02-28T22:50:44.3798518Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0343356.xz","archive\recup_dir.2\f0343356.xz","archive","26314752","2025-12-19T10:32:10.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\55\022ee981c301b1e44eb3629608c4bc88fc4077",".git\objects\55\022ee981c301b1e44eb3629608c4bc88fc4077",".git","26161981","2026-03-07T09:47:57.6532395Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Idaho Lottery(com.idaholottery.Utility).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Idaho Lottery(com.idaholottery.Utility).apk","archive","25547805","2026-02-14T20:07:44.3310000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Idaho Lottery(com.idaholottery.Utility).apk","archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Idaho Lottery(com.idaholottery.Utility).apk","archive","25547805","2026-03-07T09:51:52.9512064Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\firefox\omni.ja","archive\R_Drive_Extraction\usr\lib\firefox\omni.ja","archive","25530548","2026-02-27T19:38:59.7480000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\7\cc1plus","archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\7\cc1plus","archive","25287504","2026-02-27T19:33:53.3740000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\c6\deeee81bc426be696f63bb68d6a0d3cbcf03a6",".git\objects\c6\deeee81bc426be696f63bb68d6a0d3cbcf03a6",".git","25226339","2026-03-05T21:25:02.6158843Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\82\2ef661ecb039d4216b5e506ef25da93b1d0e7f",".git\objects\82\2ef661ecb039d4216b5e506ef25da93b1d0e7f",".git","24298542","2026-02-28T22:52:19.0108364Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f4686484.xz","archive\recup_dir.2\f4686484.xz","archive","24291328","2025-12-19T10:34:16.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Texas Roadhouse(com.relevantmobile.texasroadhouse).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Texas Roadhouse(com.relevantmobile.texasroadhouse).apk","archive","24057390","2026-02-14T20:08:18.3550000Z"
"C:\Users\conor\Desktop\MasterRecovery3\logs\consolidation\g_drive_consolidation_20260307_010931.log","logs\consolidation\g_drive_consolidation_20260307_010931.log","logs","23938120","2026-03-07T08:10:08.1508029Z"
"C:\Users\conor\Desktop\MasterRecovery3\config\ipc_state.db","config\ipc_state.db","config","23830528","2026-03-07T06:22:05.6465707Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\7\cc1","archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\7\cc1","archive","23505712","2026-02-27T19:33:53.1690000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f3695060.xz","archive\recup_dir.2\f3695060.xz","archive","23468032","2025-12-19T10:33:50.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\d4\833369229ffc610b3bfecb7b4338272e0e2917",".git\objects\d4\833369229ffc610b3bfecb7b4338272e0e2917",".git","23433941","2026-02-28T22:52:00.3119843Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Application Data\Code\User\globalStorage\github.copilot-chat\commandEmbeddings.json","archive\Imported_Data\Global_Text_Docs\LocalProfile\Application Data\Code\User\globalStorage\github.copilot-chat\commandEmbeddings.json","archive","22990220","2026-03-01T19:52:11.6063122Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.9.0.176","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.9.0.176","archive","22882560","2026-02-27T20:04:50.4360000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\3b\139147dd5c23ababde4da09071c5c8e992d203",".git\objects\3b\139147dd5c23ababde4da09071c5c8e992d203",".git","22719596","2026-03-05T21:22:42.2808167Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f6\af6619a17515e64bf1a686e305b1796b99f3b5",".git\objects\f6\af6619a17515e64bf1a686e305b1796b99f3b5",".git","22712732","2026-02-28T22:51:01.6570931Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137807","archive\Imported_Data\Drive_Orphans\Desktop\137807","archive","22712732","2026-02-28T22:51:01.6570931Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f1048024.xz","archive\recup_dir.2\f1048024.xz","archive","22706176","2025-12-19T10:32:28.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.gemini\Gemini_CLI_Logs\session-2026-01-19T02-24-b41ab5e5.json",".gemini\Gemini_CLI_Logs\session-2026-01-19T02-24-b41ab5e5.json",".gemini","22608564","2026-03-07T09:51:13.0001294Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\File Manager +(com.alphainventor.filemanager).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\File Manager +(com.alphainventor.filemanager).apk","archive","22598526","2026-02-14T20:08:16.7310000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\File Manager +(com.alphainventor.filemanager).apk","archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\File Manager +(com.alphainventor.filemanager).apk","archive","22598526","2026-03-07T09:51:38.8942997Z"
"C:\Users\conor\Desktop\MasterRecovery3\.gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\chats\session-2026-01-19T02-24-b41ab5e5.json",".gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\chats\session-2026-01-19T02-24-b41ab5e5.json",".gemini","22596603","2026-01-19T06:58:30.7820000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Consolidated_Backups\MasterRecovery2_BACKUP_20260223\.gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\chats\session-2026-01-19T02-24-b41ab5e5.json","archive\Consolidated_Backups\MasterRecovery2_BACKUP_20260223\.gemini\tmp\3458f1bab7b6046440035c48408266fee90371375fae0f813261305b41747a09\chats\session-2026-01-19T02-24-b41ab5e5.json","archive","22596603","2026-02-24T07:38:29.9560000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\OneDrive_Desktop_transfer\Consolidated_AI_Chats\Consolidated_AI_Chats\Gemini_CLI_Logs\session-2026-01-19T02-24-b41ab5e5.json","archive\OneDrive_Desktop_transfer\Consolidated_AI_Chats\Consolidated_AI_Chats\Gemini_CLI_Logs\session-2026-01-19T02-24-b41ab5e5.json","archive","22596603","2026-02-27T21:34:58.8630000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\7\lto1","archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\7\lto1","archive","22501360","2026-03-02T04:13:44.7800000Z"
"C:\Users\conor\Desktop\MasterRecovery3\btcrecover_env\Lib\site-packages\pyarrow\arrow.dll","btcrecover_env\Lib\site-packages\pyarrow\arrow.dll","btcrecover_env","22476288","2026-03-07T01:58:06.4307095Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\MyLaptop1\Downloads\chromeremotedesktophost (1).msi","archive\Imported_Data\MyLaptop1\Downloads\chromeremotedesktophost (1).msi","archive","22335488","2026-03-01T22:44:31.2639512Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\MyLaptop1\Downloads\chromeremotedesktophost (2).msi","archive\Imported_Data\MyLaptop1\Downloads\chromeremotedesktophost (2).msi","archive","22335488","2026-03-01T22:44:31.5313090Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\MyLaptop1\Downloads\chromeremotedesktophost.msi","archive\Imported_Data\MyLaptop1\Downloads\chromeremotedesktophost.msi","archive","22335488","2026-03-01T22:44:31.4973099Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.0.221","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.11.0.221","archive","22290168","2026-02-27T20:04:51.9730000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Structured(io.unorderly.structured).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Structured(io.unorderly.structured).apk","archive","22125399","2026-02-14T20:07:46.2430000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.10.2.89","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.10.2.89","archive","22039608","2026-02-27T20:04:41.6580000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\73\a682891dee1a0ab794a4aaf270f4322594c814",".git\objects\73\a682891dee1a0ab794a4aaf270f4322594c814",".git","21947015","2026-03-05T21:22:43.5134261Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\5a\ff8af57c1d8fafa3974f944af16f9860c23e60",".git\objects\5a\ff8af57c1d8fafa3974f944af16f9860c23e60",".git","21940365","2026-02-28T22:50:52.3508470Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137877","archive\Imported_Data\Drive_Orphans\Desktop\137877","archive","21940365","2026-02-28T22:50:52.3508470Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0829368.xz","archive\recup_dir.2\f0829368.xz","archive","21934080","2025-12-19T10:32:22.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\iris_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\iris_dri.so","archive","21845760","2026-02-27T19:39:15.4260000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\kms_swrast_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\kms_swrast_dri.so","archive","21845760","2026-02-27T19:39:15.6180000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\nouveau_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\nouveau_dri.so","archive","21845760","2026-02-27T19:39:17.1350000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\r300_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\r300_dri.so","archive","21845760","2026-02-27T19:39:16.0560000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\r600_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\r600_dri.so","archive","21845760","2026-02-27T19:39:16.2270000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\radeonsi_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\radeonsi_dri.so","archive","21845760","2026-03-02T04:25:36.0440000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\swrast_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\swrast_dri.so","archive","21845760","2026-03-02T04:26:12.8980000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\virtio_gpu_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\virtio_gpu_dri.so","archive","21845760","2026-02-27T19:39:16.7220000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\vmwgfx_dri.so","archive\R_Drive_Extraction\usr\lib\i386-linux-gnu\dri\vmwgfx_dri.so","archive","21845760","2026-02-27T19:39:16.9490000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libcuda.so.460.67","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libcuda.so.460.67","archive","21795104","2026-02-27T19:35:56.6700000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.10.1.105","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.10.1.105","archive","21765416","2026-03-02T01:36:12.5000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.9.1.xxx","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.9.1.xxx","archive","21705024","2026-02-27T20:04:50.7400000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\31\ebc59d5af1d63fa14b00b81bd8a3b26d2b8070",".git\objects\31\ebc59d5af1d63fa14b00b81bd8a3b26d2b8070",".git","21372595","2026-03-07T09:48:24.0342179Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\38\4577e5bce9cf3fda1becc345aaec920cf50f3d",".git\objects\38\4577e5bce9cf3fda1becc345aaec920cf50f3d",".git","21358441","2026-02-28T22:52:17.7187012Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f4633740.xz","archive\recup_dir.2\f4633740.xz","archive","21352448","2025-12-19T10:34:16.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8276020.xz","archive\recup_dir.2\f8276020.xz","archive","21326546","2025-12-19T10:35:58.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Global_Text_Docs\LocalProfile\Application Data\Code\User\globalStorage\github.copilot-chat\settingEmbeddings.json","archive\Imported_Data\Global_Text_Docs\LocalProfile\Application Data\Code\User\globalStorage\github.copilot-chat\settingEmbeddings.json","archive","21313009","2026-03-01T19:52:11.9536838Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\84\4e2024eb224aa683444eebfb1b18df55c78bb0",".git\objects\84\4e2024eb224aa683444eebfb1b18df55c78bb0",".git","21299461","2026-02-28T22:53:15.9598760Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f8403016.deb","archive\recup_dir.2\f8403016.deb","archive","21090304","2025-12-19T10:36:02.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\f3\adecccf1f0edd43ef5609a426a8bc9306242ec",".git\objects\f3\adecccf1f0edd43ef5609a426a8bc9306242ec",".git","21088906","2026-02-28T22:53:18.7051252Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\cd\f63087769c1ac7c7cfac6aeb53865154c27865",".git\objects\cd\f63087769c1ac7c7cfac6aeb53865154c27865",".git","21072492","2026-02-28T22:52:46.5775729Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f6378292.xz","archive\recup_dir.2\f6378292.xz","archive","21067776","2025-12-19T10:35:04.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\clawdbot\agents\agent_messages\clawdbot_to_jarvis.jsonl","clawdbot\agents\agent_messages\clawdbot_to_jarvis.jsonl","clawdbot","21010485","2026-03-04T22:51:29.9027012Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\5\cc1","archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\5\cc1","archive","20805960","2026-02-27T19:33:42.7150000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\lib\firmware\liquidio\lio_23xx_vsw.bin","archive\R_Drive_Extraction\lib\firmware\liquidio\lio_23xx_vsw.bin","archive","20434408","2026-02-27T20:07:09.1990000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.10.0.130","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.10.0.130","archive","20332456","2026-02-27T20:04:40.3620000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\hive\lib\libnvrtc.so.9.2.148","archive\R_Drive_Extraction\hive\lib\libnvrtc.so.9.2.148","archive","20270560","2026-02-27T20:04:51.2720000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\iris_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\iris_dri.so","archive","20259184","2026-02-27T19:36:21.7940000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\kms_swrast_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\kms_swrast_dri.so","archive","20259184","2026-02-27T19:36:21.9850000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\nouveau_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\nouveau_dri.so","archive","20259184","2026-02-27T19:36:22.2750000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\r300_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\r300_dri.so","archive","20259184","2026-02-27T19:36:22.7750000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\r600_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\r600_dri.so","archive","20259184","2026-02-27T19:36:23.0540000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\radeonsi_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\radeonsi_dri.so","archive","20259184","2026-02-27T19:36:23.3100000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\swrast_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\swrast_dri.so","archive","20259184","2026-02-27T19:36:27.5760000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\virtio_gpu_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\virtio_gpu_dri.so","archive","20259184","2026-02-27T19:36:32.9200000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\vmwgfx_dri.so","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\dri\vmwgfx_dri.so","archive","20259184","2026-02-27T19:36:33.2070000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\28\59900e8f55027f5cb8b155426334271b5ac105",".git\objects\28\59900e8f55027f5cb8b155426334271b5ac105",".git","19981969","2026-03-07T09:47:46.9985467Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\5\lto1","archive\R_Drive_Extraction\usr\lib\gcc\x86_64-linux-gnu\5\lto1","archive","19961352","2026-02-27T19:33:44.3670000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\1c\39de404bfd3228934b92183272740201adbff2",".git\objects\1c\39de404bfd3228934b92183272740201adbff2",".git","19871253","2026-03-05T21:22:45.4526851Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\7e\ef37d5453111e9d82febe5ffaaafc3f901843e",".git\objects\7e\ef37d5453111e9d82febe5ffaaafc3f901843e",".git","19865232","2026-02-28T22:50:51.7497854Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137917","archive\Imported_Data\Drive_Orphans\Desktop\137917","archive","19865232","2026-02-28T22:50:51.7497854Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0790580.xz","archive\recup_dir.2\f0790580.xz","archive","19859456","2025-12-19T10:32:22.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\cd\119f706ed542e2f22a362e974eb79d802df896",".git\objects\cd\119f706ed542e2f22a362e974eb79d802df896",".git","19644951","2026-03-07T09:52:09.1848838Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\local\bin\teleconsole","archive\R_Drive_Extraction\usr\local\bin\teleconsole","archive","19643368","2026-02-27T19:43:13.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Google One(com.google.android.apps.subscriptions.red).apk","archive\forensic_data\gdrive_import_20260306_160512\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Google One(com.google.android.apps.subscriptions.red).apk","archive","19484246","2026-02-14T20:05:51.4630000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Google One(com.google.android.apps.subscriptions.red).apk","archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Google One(com.google.android.apps.subscriptions.red).apk","archive","19484246","2026-03-07T09:51:43.6498453Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Hulu(com.hulu.plus).apk","archive\personal\recovery_gdrive_export\Recovery\IDrive_download\bettercutslawncare@gmail.com\Pixel 9 Pro Fold_b33b82f8-6334-407c-933f-c9ce6347d61d\Apps\Hulu(com.hulu.plus).apk","archive","18815743","2026-03-07T09:51:52.6162018Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\32\8e07ff5205f7f92f64dc313be71a4030910c9e",".git\objects\32\8e07ff5205f7f92f64dc313be71a4030910c9e",".git","18314867","2026-03-05T21:22:39.1879943Z"
"C:\Users\conor\Desktop\MasterRecovery3\.git\objects\1b\a6cf1d23c7531cf01b5dab8fb596d78618aeb0",".git\objects\1b\a6cf1d23c7531cf01b5dab8fb596d78618aeb0",".git","18309296","2026-02-28T22:50:53.7315109Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\Imported_Data\Drive_Orphans\Desktop\137753","archive\Imported_Data\Drive_Orphans\Desktop\137753","archive","18309296","2026-02-28T22:50:53.7315109Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\recup_dir.2\f0939432.xz","archive\recup_dir.2\f0939432.xz","archive","18305024","2025-12-19T10:32:26.0000000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\root_archives\recovery.7z","archive\root_archives\recovery.7z","archive","17565056","2025-07-20T04:58:05.2200000Z"
"C:\Users\conor\Desktop\MasterRecovery3\archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libnvidia-opencl.so.460.67","archive\R_Drive_Extraction\usr\lib\x86_64-linux-gnu\libnvidia-opencl.so.460.67","archive","17384104","2026-03-02T05:14:33.5040000Z"
